id,Driver,Compound,Race,Year,PitStop,LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,PitNextLap
49087,ALB,SOFT,Mexico City Grand Prix,2025,0,69.0,2.0,28.0,12.0,88.495,6.731999999999999,-11.480999999999995,0.971830985915493,0.0,0
49088,ALB,SOFT,Mexico City Grand Prix,2025,0,70.0,2.0,29.0,12.0,103.389,14.893999999999991,3.4129999999999967,0.9859154929577465,0.0,0
49089,ALO,SOFT,Mexico City Grand Prix,2025,0,1.0,1.0,1.0,16.0,94.649,0.0,0.0,0.014084507042253521,0.0,0
49090,ALO,SOFT,Mexico City Grand Prix,2025,0,2.0,1.0,2.0,14.0,86.255,-8.394000000000005,-8.394000000000005,0.028169014084507043,2.0,0
49091,ALO,SOFT,Mexico City Grand Prix,2025,0,3.0,1.0,3.0,14.0,83.111,-3.1439999999999912,-11.537999999999997,0.04225352112676056,0.0,0
49092,ALO,SOFT,Mexico City Grand Prix,2025,0,4.0,1.0,4.0,14.0,82.965,-0.1460000000000008,-11.683999999999997,0.056338028169014086,0.0,0
49093,ALO,SOFT,Mexico City Grand Prix,2025,0,5.0,1.0,5.0,14.0,82.884,-0.08100000000000307,-11.765,0.07042253521126761,0.0,0
49094,ALO,SOFT,Mexico City Grand Prix,2025,0,6.0,1.0,6.0,14.0,83.525,0.6410000000000053,-11.123999999999995,0.08450704225352113,0.0,0
49095,ALO,SOFT,Mexico City Grand Prix,2025,0,7.0,1.0,7.0,14.0,83.732,0.20699999999999363,-10.917000000000002,0.09859154929577464,0.0,0
49096,ALO,SOFT,Mexico City Grand Prix,2025,0,8.0,1.0,8.0,14.0,84.017,0.2849999999999966,-10.632000000000005,0.11267605633802817,0.0,0
49097,ALO,SOFT,Mexico City Grand Prix,2025,0,9.0,1.0,9.0,14.0,84.591,0.5739999999999981,-10.058000000000007,0.1267605633802817,0.0,0
49098,ALO,SOFT,Mexico City Grand Prix,2025,0,10.0,1.0,10.0,14.0,84.214,-0.37699999999999534,-10.435000000000002,0.14084507042253522,0.0,0
49099,ALO,SOFT,Mexico City Grand Prix,2025,0,11.0,1.0,11.0,14.0,84.076,-0.13800000000000523,-10.573000000000008,0.15492957746478872,0.0,0
49100,ALO,SOFT,Mexico City Grand Prix,2025,0,12.0,1.0,12.0,14.0,84.407,0.33100000000000307,-10.242000000000004,0.16901408450704225,0.0,0
49101,ALO,SOFT,Mexico City Grand Prix,2025,0,13.0,1.0,13.0,14.0,84.088,-0.3190000000000026,-10.561000000000007,0.18309859154929578,0.0,0
49102,ALO,SOFT,Mexico City Grand Prix,2025,0,14.0,1.0,14.0,14.0,83.803,-0.2849999999999966,-10.846000000000004,0.19718309859154928,0.0,0
49103,ALO,SOFT,Mexico City Grand Prix,2025,0,15.0,1.0,15.0,14.0,84.306,0.5030000000000001,-10.343000000000004,0.2112676056338028,0.0,0
49104,ALO,SOFT,Mexico City Grand Prix,2025,0,16.0,1.0,16.0,14.0,83.959,-0.3469999999999942,-10.689999999999998,0.22535211267605634,0.0,0
